frame,track_id,class,x1,y1,x2,y2,confidence
236,32,player,902.0,736.0,920.0,790.0,0.92
236,29,player,799.0,468.0,824.0,508.0,0.884
236,3,player,1535.0,621.0,1558.0,673.0,0.872
236,28,player,827.0,668.0,864.0,716.0,0.867
236,4,player,542.0,695.0,574.0,740.0,0.863
236,30,player,1252.0,451.0,1266.0,495.0,0.854
236,2,player,1509.0,728.0,1530.0,786.0,0.848
236,33,player,679.0,665.0,704.0,711.0,0.843
236,16,player,992.0,659.0,1007.0,709.0,0.843
236,5,player,508.0,618.0,529.0,670.0,0.843
236,8,player,1082.0,839.0,1103.0,899.0,0.833
236,31,player,1364.0,640.0,1390.0,687.0,0.828
236,1,player,614.0,709.0,652.0,751.0,0.826
236,17,player,662.0,713.0,698.0,756.0,0.807
236,6,player,579.0,565.0,613.0,609.0,0.797
236,41,player,104.0,313.0,120.0,361.0,0.768
236,27,player,1115.0,688.0,1130.0,743.0,0.76
236,14,player,741.0,689.0,779.0,735.0,0.748
236,43,player,838.0,610.0,854.0,661.0,0.655
236,7,player,805.0,575.0,824.0,623.0,0.622
237,32,player,903.0,736.0,921.0,790.0,0.925
237,3,player,1536.0,621.0,1560.0,672.0,0.879
237,29,player,799.0,467.0,824.0,508.0,0.877
237,27,player,1117.0,688.0,1132.0,743.0,0.873
237,31,player,1364.0,642.0,1386.0,688.0,0.863
237,4,player,540.0,695.0,580.0,737.0,0.853
237,8,player,1083.0,840.0,1104.0,899.0,0.853
237,28,player,830.0,667.0,863.0,717.0,0.853
237,2,player,1511.0,729.0,1534.0,786.0,0.846
237,30,player,1251.0,451.0,1269.0,494.0,0.838
237,16,player,994.0,658.0,1009.0,710.0,0.832
237,5,player,511.0,619.0,532.0,671.0,0.83
237,33,player,681.0,665.0,702.0,713.0,0.826
237,1,player,618.0,709.0,655.0,752.0,0.819
237,6,player,583.0,563.0,615.0,610.0,0.814
237,14,player,745.0,691.0,783.0,739.0,0.804
237,17,player,667.0,712.0,700.0,755.0,0.78
237,43,player,838.0,610.0,854.0,659.0,0.771
237,7,player,806.0,575.0,823.0,623.0,0.698
237,41,player,104.0,313.0,122.0,360.0,0.696
237,34,player,953.0,462.0,973.0,506.0,0.666
238,32,player,905.0,736.0,923.0,791.0,0.907
238,27,player,1119.0,688.0,1134.0,743.0,0.896
238,28,player,831.0,669.0,860.0,718.0,0.895
238,4,player,542.0,694.0,584.0,738.0,0.887
238,14,player,745.0,693.0,785.0,742.0,0.868
238,31,player,1363.0,641.0,1383.0,687.0,0.867
238,6,player,585.0,563.0,617.0,610.0,0.864
238,8,player,1083.0,842.0,1107.0,899.0,0.864
238,29,player,801.0,467.0,825.0,508.0,0.858
238,3,player,1539.0,621.0,1565.0,674.0,0.857
238,30,player,1249.0,451.0,1272.0,495.0,0.85
238,43,player,835.0,611.0,856.0,659.0,0.846
238,16,player,997.0,659.0,1013.0,710.0,0.845
238,1,player,620.0,708.0,660.0,749.0,0.827
238,2,player,1514.0,730.0,1538.0,788.0,0.825
238,33,player,681.0,665.0,702.0,714.0,0.81
238,5,player,514.0,619.0,534.0,673.0,0.809
238,41,player,108.0,312.0,125.0,358.0,0.778
238,17,player,667.0,711.0,703.0,755.0,0.756
238,24,player,1341.0,534.0,1358.0,579.0,0.744
238,7,player,805.0,574.0,823.0,624.0,0.651
238,34,player,955.0,460.0,973.0,505.0,0.613
239,16,player,1000.0,659.0,1016.0,710.0,0.901
239,27,player,1121.0,687.0,1136.0,744.0,0.893
239,28,player,832.0,669.0,856.0,717.0,0.892
239,3,player,1542.0,622.0,1569.0,674.0,0.883
239,43,player,833.0,612.0,856.0,659.0,0.876
239,24,player,1343.0,533.0,1361.0,578.0,0.872
239,8,player,1079.0,843.0,1109.0,901.0,0.868
239,32,player,906.0,737.0,925.0,792.0,0.866
239,4,player,542.0,694.0,581.0,739.0,0.86
239,2,player,1517.0,731.0,1541.0,788.0,0.859
239,1,player,623.0,707.0,664.0,750.0,0.859
239,6,player,586.0,562.0,618.0,610.0,0.852
239,31,player,1363.0,641.0,1383.0,685.0,0.852
239,30,player,1250.0,451.0,1275.0,495.0,0.851
239,14,player,745.0,693.0,786.0,744.0,0.85
239,17,player,670.0,707.0,704.0,753.0,0.83
239,41,player,110.0,312.0,126.0,359.0,0.829
239,33,player,681.0,665.0,702.0,714.0,0.778
239,7,player,805.0,574.0,824.0,625.0,0.748
239,29,player,802.0,466.0,827.0,508.0,0.736
239,5,player,516.0,620.0,537.0,673.0,0.733
240,43,player,832.0,613.0,858.0,660.0,0.888
240,8,player,1079.0,844.0,1111.0,901.0,0.887
240,4,player,541.0,693.0,585.0,739.0,0.883
240,16,player,1002.0,660.0,1018.0,712.0,0.883
240,30,player,1253.0,451.0,1278.0,494.0,0.881
240,27,player,1123.0,687.0,1138.0,744.0,0.881
240,6,player,587.0,562.0,618.0,610.0,0.876
240,24,player,1345.0,534.0,1363.0,580.0,0.868
240,3,player,1546.0,622.0,1569.0,674.0,0.868
240,2,player,1518.0,731.0,1543.0,789.0,0.859
240,1,player,624.0,705.0,667.0,751.0,0.849
240,31,player,1359.0,641.0,1384.0,688.0,0.848
240,28,player,833.0,670.0,855.0,718.0,0.843
240,41,player,111.0,312.0,128.0,358.0,0.834
240,14,player,749.0,694.0,786.0,745.0,0.833
240,32,player,907.0,737.0,926.0,792.0,0.816
240,17,player,672.0,704.0,705.0,752.0,0.809
240,33,player,681.0,666.0,706.0,717.0,0.797
240,7,player,804.0,574.0,825.0,626.0,0.788
240,5,player,518.0,620.0,540.0,675.0,0.752
241,30,player,1256.0,451.0,1279.0,494.0,0.906
241,8,player,1079.0,845.0,1113.0,903.0,0.901
241,43,player,832.0,613.0,860.0,660.0,0.893
241,2,player,1519.0,732.0,1545.0,789.0,0.885
241,16,player,1004.0,660.0,1019.0,711.0,0.884
241,3,player,1550.0,622.0,1571.0,674.0,0.884
241,6,player,590.0,561.0,619.0,609.0,0.865
241,24,player,1346.0,534.0,1366.0,581.0,0.863
241,4,player,544.0,692.0,585.0,739.0,0.859
241,31,player,1359.0,642.0,1383.0,690.0,0.859
241,1,player,627.0,703.0,669.0,750.0,0.858
241,17,player,675.0,702.0,708.0,750.0,0.845
241,41,player,113.0,310.0,130.0,359.0,0.836
241,32,player,909.0,737.0,928.0,793.0,0.824
241,7,player,805.0,575.0,826.0,626.0,0.802
241,27,player,1125.0,686.0,1141.0,744.0,0.801
241,28,player,834.0,670.0,854.0,718.0,0.777
241,14,player,749.0,695.0,782.0,745.0,0.777
241,5,player,521.0,620.0,543.0,674.0,0.765
241,29,player,808.0,463.0,829.0,506.0,0.711
242,2,player,1519.0,733.0,1549.0,790.0,0.917
242,43,player,835.0,613.0,861.0,659.0,0.892
242,8,player,1083.0,846.0,1114.0,902.0,0.887
242,30,player,1259.0,451.0,1281.0,495.0,0.884
242,17,player,677.0,701.0,706.0,749.0,0.882
242,3,player,1552.0,622.0,1573.0,675.0,0.881
242,29,player,809.0,461.0,830.0,505.0,0.868
242,6,player,593.0,560.0,620.0,607.0,0.863
242,31,player,1355.0,643.0,1383.0,693.0,0.862
242,4,player,547.0,691.0,585.0,739.0,0.861
242,24,player,1345.0,536.0,1368.0,581.0,0.856
242,1,player,632.0,702.0,674.0,750.0,0.849
242,32,player,911.0,737.0,931.0,792.0,0.848
242,7,player,805.0,575.0,826.0,628.0,0.832
242,41,player,114.0,310.0,131.0,358.0,0.83
242,14,player,749.0,695.0,779.0,745.0,0.83
242,16,player,1005.0,660.0,1021.0,711.0,0.815
242,5,player,523.0,620.0,544.0,677.0,0.808
242,27,player,1127.0,686.0,1143.0,744.0,0.808
242,28,player,833.0,671.0,854.0,721.0,0.799
242,34,player,959.0,455.0,974.0,502.0,0.735
243,30,player,1261.0,451.0,1281.0,495.0,0.895
243,2,player,1522.0,734.0,1552.0,791.0,0.895
243,31,player,1352.0,644.0,1380.0,695.0,0.881
243,8,player,1085.0,846.0,1115.0,903.0,0.876
243,17,player,679.0,702.0,707.0,748.0,0.874
243,43,player,836.0,613.0,862.0,659.0,0.868
243,4,player,551.0,689.0,581.0,738.0,0.868
243,29,player,811.0,461.0,831.0,504.0,0.862
243,24,player,1347.0,535.0,1371.0,582.0,0.86
243,6,player,597.0,560.0,621.0,606.0,0.854
243,3,player,1554.0,621.0,1576.0,675.0,0.85
243,7,player,806.0,576.0,827.0,628.0,0.84
243,27,player,1131.0,686.0,1145.0,744.0,0.834
243,1,player,639.0,701.0,678.0,751.0,0.826
243,34,player,960.0,456.0,974.0,500.0,0.823
243,32,player,913.0,737.0,932.0,792.0,0.823
243,16,player,1007.0,661.0,1024.0,709.0,0.821
243,28,player,832.0,672.0,854.0,725.0,0.815
243,14,player,750.0,695.0,779.0,745.0,0.812
243,41,player,115.0,308.0,132.0,357.0,0.807
243,5,player,525.0,620.0,546.0,677.0,0.776
244,2,player,1522.0,735.0,1554.0,790.0,0.916
244,30,player,1264.0,451.0,1282.0,494.0,0.899
244,31,player,1351.0,644.0,1378.0,696.0,0.887
244,17,player,680.0,700.0,708.0,748.0,0.882
244,4,player,556.0,690.0,581.0,739.0,0.879
244,29,player,812.0,461.0,832.0,503.0,0.87
244,34,player,960.0,455.0,975.0,500.0,0.865
244,8,player,1087.0,846.0,1113.0,903.0,0.864
244,3,player,1557.0,621.0,1579.0,675.0,0.86
244,7,player,807.0,575.0,827.0,627.0,0.854
244,28,player,829.0,674.0,854.0,726.0,0.848
244,16,player,1010.0,659.0,1025.0,711.0,0.84
244,14,player,748.0,695.0,780.0,745.0,0.838
244,6,player,599.0,560.0,623.0,605.0,0.833
244,1,player,646.0,701.0,681.0,749.0,0.832
244,24,player,1349.0,535.0,1372.0,583.0,0.829
244,43,player,838.0,613.0,862.0,658.0,0.827
244,32,player,915.0,737.0,933.0,793.0,0.819
244,5,player,526.0,620.0,549.0,677.0,0.809
244,27,player,1133.0,685.0,1147.0,743.0,0.808
244,41,player,116.0,309.0,133.0,356.0,0.79
245,30,player,1266.0,450.0,1283.0,494.0,0.903
245,2,player,1523.0,736.0,1558.0,792.0,0.901
245,28,player,830.0,678.0,854.0,728.0,0.899
245,4,player,559.0,690.0,581.0,740.0,0.89
245,34,player,959.0,456.0,978.0,500.0,0.883
245,29,player,814.0,459.0,832.0,502.0,0.869
245,8,player,1089.0,845.0,1111.0,904.0,0.863
245,31,player,1354.0,648.0,1372.0,696.0,0.858
245,3,player,1561.0,621.0,1583.0,676.0,0.856
245,24,player,1348.0,535.0,1373.0,583.0,0.846
245,43,player,837.0,613.0,861.0,657.0,0.844
245,6,player,599.0,559.0,624.0,605.0,0.844
245,16,player,1012.0,659.0,1027.0,712.0,0.833
245,33,player,685.0,663.0,708.0,717.0,0.828
245,14,player,746.0,695.0,782.0,744.0,0.827
245,32,player,916.0,736.0,934.0,792.0,0.825
245,27,player,1135.0,684.0,1149.0,742.0,0.824
245,5,player,529.0,620.0,553.0,675.0,0.804
245,7,player,805.0,575.0,829.0,627.0,0.793
245,41,player,116.0,306.0,134.0,355.0,0.755
245,1,player,655.0,701.0,684.0,748.0,0.684
246,30,player,1267.0,449.0,1284.0,495.0,0.898
246,2,player,1524.0,737.0,1561.0,792.0,0.895
246,4,player,561.0,691.0,582.0,741.0,0.887
246,34,player,958.0,456.0,978.0,499.0,0.875
246,29,player,814.0,458.0,834.0,503.0,0.863
246,43,player,835.0,615.0,860.0,657.0,0.863
246,14,player,744.0,695.0,780.0,743.0,0.858
246,8,player,1089.0,845.0,1108.0,905.0,0.845
246,32,player,916.0,737.0,935.0,790.0,0.845
246,28,player,831.0,680.0,854.0,729.0,0.844
246,27,player,1137.0,682.0,1152.0,740.0,0.843
246,16,player,1013.0,660.0,1029.0,710.0,0.841
246,24,player,1350.0,534.0,1372.0,581.0,0.838
246,6,player,600.0,559.0,626.0,605.0,0.837
246,31,player,1353.0,650.0,1369.0,697.0,0.837
246,3,player,1563.0,622.0,1586.0,675.0,0.833
246,33,player,685.0,661.0,708.0,717.0,0.831
246,5,player,530.0,619.0,555.0,676.0,0.826
246,7,player,805.0,574.0,829.0,626.0,0.692
246,25,player,280.0,476.0,305.0,530.0,0.674
246,41,player,118.0,306.0,136.0,355.0,0.635
247,4,player,561.0,693.0,583.0,741.0,0.903
247,2,player,1525.0,738.0,1563.0,793.0,0.887
247,34,player,958.0,456.0,981.0,500.0,0.88
247,30,player,1268.0,448.0,1285.0,494.0,0.875
247,43,player,833.0,616.0,863.0,657.0,0.87
247,28,player,834.0,682.0,854.0,732.0,0.864
247,14,player,742.0,695.0,776.0,743.0,0.862
247,29,player,814.0,458.0,836.0,503.0,0.86
247,32,player,917.0,736.0,936.0,791.0,0.855
247,33,player,686.0,659.0,708.0,712.0,0.85
247,3,player,1566.0,622.0,1589.0,675.0,0.849
247,6,player,602.0,559.0,628.0,606.0,0.847
247,8,player,1089.0,845.0,1106.0,905.0,0.838
247,31,player,1350.0,650.0,1368.0,698.0,0.835
247,5,player,532.0,619.0,557.0,676.0,0.833
247,16,player,1015.0,660.0,1031.0,713.0,0.822
247,27,player,1138.0,682.0,1153.0,738.0,0.819
247,24,player,1353.0,534.0,1371.0,580.0,0.797
247,7,player,805.0,574.0,830.0,623.0,0.769
247,25,player,280.0,475.0,305.0,529.0,0.727
247,17,player,683.0,698.0,703.0,747.0,0.705
247,41,player,119.0,308.0,137.0,355.0,0.689
248,4,player,562.0,695.0,585.0,742.0,0.921
248,2,player,1527.0,738.0,1565.0,794.0,0.894
248,34,player,959.0,455.0,982.0,500.0,0.889
248,28,player,835.0,683.0,855.0,732.0,0.869
248,29,player,817.0,457.0,839.0,502.0,0.865
248,3,player,1568.0,622.0,1593.0,675.0,0.854
248,31,player,1347.0,649.0,1369.0,697.0,0.853
248,32,player,916.0,737.0,937.0,793.0,0.853
248,33,player,688.0,658.0,707.0,708.0,0.852
248,16,player,1017.0,660.0,1033.0,711.0,0.846
248,14,player,741.0,696.0,773.0,744.0,0.846
248,8,player,1089.0,846.0,1106.0,908.0,0.843
248,6,player,602.0,559.0,629.0,606.0,0.842
248,43,player,832.0,617.0,864.0,657.0,0.842
248,30,player,1270.0,448.0,1287.0,494.0,0.836
248,5,player,534.0,620.0,559.0,675.0,0.821
248,24,player,1353.0,534.0,1369.0,580.0,0.808
248,7,player,807.0,574.0,830.0,623.0,0.779
248,1,player,663.0,698.0,693.0,749.0,0.733
248,25,player,280.0,476.0,305.0,528.0,0.712
248,41,player,120.0,309.0,138.0,355.0,0.71
249,4,player,561.0,695.0,586.0,743.0,0.918
249,34,player,960.0,455.0,985.0,500.0,0.888
249,28,player,837.0,683.0,856.0,732.0,0.881
249,2,player,1529.0,738.0,1565.0,794.0,0.879
249,30,player,1269.0,448.0,1288.0,494.0,0.867
249,31,player,1344.0,648.0,1370.0,696.0,0.859
249,29,player,818.0,456.0,839.0,502.0,0.854
249,43,player,831.0,617.0,865.0,657.0,0.851
249,32,player,914.0,739.0,937.0,793.0,0.846
249,14,player,742.0,697.0,768.0,744.0,0.84
249,8,player,1088.0,847.0,1106.0,910.0,0.839
249,33,player,690.0,658.0,710.0,708.0,0.838
249,7,player,808.0,574.0,831.0,622.0,0.836
249,5,player,535.0,620.0,560.0,677.0,0.831
249,16,player,1018.0,661.0,1035.0,715.0,0.828
249,1,player,667.0,699.0,697.0,751.0,0.825
249,6,player,603.0,558.0,629.0,606.0,0.824
249,25,player,281.0,475.0,306.0,529.0,0.727
249,24,player,1355.0,533.0,1369.0,578.0,0.712
249,41,player,120.0,306.0,140.0,356.0,0.693
249,3,player,1571.0,622.0,1594.0,676.0,0.691
249,44,player,151.0,475.0,181.0,534.0,0.668
250,4,player,561.0,695.0,587.0,743.0,0.904
250,2,player,1531.0,738.0,1567.0,796.0,0.887
250,34,player,962.0,455.0,985.0,499.0,0.886
250,8,player,1083.0,849.0,1107.0,912.0,0.88
250,28,player,838.0,683.0,856.0,733.0,0.878
250,16,player,1020.0,661.0,1036.0,714.0,0.86
250,31,player,1340.0,648.0,1371.0,699.0,0.858
250,30,player,1271.0,447.0,1289.0,493.0,0.858
250,29,player,820.0,456.0,842.0,501.0,0.856
250,14,player,741.0,697.0,763.0,747.0,0.856
250,32,player,911.0,738.0,938.0,793.0,0.844
250,7,player,809.0,573.0,834.0,621.0,0.838
250,33,player,690.0,658.0,711.0,707.0,0.836
250,5,player,537.0,620.0,562.0,677.0,0.833
250,1,player,669.0,699.0,702.0,752.0,0.826
250,6,player,604.0,558.0,630.0,606.0,0.822
250,43,player,830.0,622.0,863.0,658.0,0.818
250,24,player,1355.0,533.0,1370.0,581.0,0.757
250,25,player,282.0,475.0,307.0,528.0,0.736
250,3,player,1574.0,623.0,1597.0,677.0,0.727
250,44,player,152.0,475.0,178.0,534.0,0.657
250,41,player,121.0,306.0,143.0,354.0,0.621
251,4,player,560.0,694.0,587.0,744.0,0.895
251,30,player,1272.0,447.0,1291.0,493.0,0.885
251,2,player,1532.0,738.0,1567.0,796.0,0.885
251,34,player,963.0,454.0,984.0,498.0,0.881
251,8,player,1082.0,850.0,1109.0,912.0,0.874
251,16,player,1021.0,661.0,1037.0,716.0,0.873
251,28,player,839.0,683.0,857.0,733.0,0.872
251,29,player,821.0,455.0,843.0,501.0,0.87
251,31,player,1337.0,649.0,1369.0,700.0,0.864
251,5,player,538.0,619.0,562.0,677.0,0.837
251,32,player,914.0,736.0,938.0,793.0,0.834
251,1,player,676.0,698.0,703.0,753.0,0.833
251,33,player,691.0,657.0,711.0,705.0,0.826
251,7,player,811.0,573.0,834.0,621.0,0.824
251,6,player,604.0,558.0,629.0,607.0,0.822
251,14,player,738.0,697.0,756.0,748.0,0.803
251,43,player,827.0,622.0,859.0,658.0,0.792
251,25,player,283.0,475.0,307.0,528.0,0.753
251,3,player,1576.0,622.0,1597.0,676.0,0.749
251,24,player,1355.0,533.0,1370.0,579.0,0.745
251,44,player,154.0,475.0,177.0,534.0,0.638
251,41,player,122.0,306.0,143.0,353.0,0.576
252,16,player,1023.0,661.0,1039.0,715.0,0.893
252,2,player,1533.0,739.0,1566.0,796.0,0.888
252,30,player,1273.0,447.0,1292.0,493.0,0.877
252,4,player,558.0,695.0,584.0,744.0,0.874
252,34,player,964.0,453.0,982.0,496.0,0.873
252,31,player,1334.0,650.0,1368.0,701.0,0.873
252,29,player,822.0,455.0,843.0,499.0,0.871
252,8,player,1083.0,852.0,1110.0,914.0,0.863
252,24,player,1353.0,532.0,1370.0,578.0,0.854
252,28,player,841.0,683.0,859.0,733.0,0.852
252,1,player,677.0,698.0,707.0,756.0,0.847
252,3,player,1578.0,623.0,1599.0,676.0,0.841
252,5,player,539.0,619.0,564.0,676.0,0.838
252,7,player,811.0,572.0,834.0,620.0,0.838
252,32,player,914.0,735.0,938.0,792.0,0.837
252,14,player,736.0,697.0,755.0,751.0,0.836
252,6,player,605.0,557.0,630.0,605.0,0.836
252,33,player,690.0,657.0,712.0,705.0,0.815
252,25,player,283.0,475.0,307.0,528.0,0.785
252,43,player,820.0,622.0,849.0,658.0,0.783
252,44,player,154.0,475.0,178.0,534.0,0.596
253,16,player,1024.0,663.0,1040.0,716.0,0.9
253,1,player,678.0,699.0,710.0,756.0,0.883
253,30,player,1275.0,446.0,1294.0,493.0,0.883
253,2,player,1533.0,739.0,1564.0,797.0,0.877
253,31,player,1334.0,651.0,1366.0,702.0,0.875
253,29,player,823.0,454.0,843.0,499.0,0.875
253,34,player,965.0,452.0,978.0,495.0,0.871
253,3,player,1579.0,622.0,1602.0,676.0,0.871
253,8,player,1083.0,854.0,1112.0,915.0,0.868
253,24,player,1350.0,532.0,1371.0,578.0,0.867
253,4,player,557.0,695.0,580.0,744.0,0.863
253,7,player,812.0,572.0,836.0,620.0,0.853
253,28,player,842.0,682.0,859.0,733.0,0.848
253,32,player,917.0,733.0,938.0,790.0,0.836
253,6,player,606.0,557.0,630.0,605.0,0.833
253,5,player,540.0,619.0,565.0,677.0,0.825
253,43,player,821.0,622.0,847.0,658.0,0.804
253,14,player,734.0,698.0,756.0,752.0,0.795
253,33,player,682.0,657.0,711.0,705.0,0.792
253,25,player,283.0,475.0,307.0,528.0,0.775
254,16,player,1025.0,663.0,1041.0,717.0,0.902
254,24,player,1348.0,532.0,1372.0,579.0,0.882
254,30,player,1277.0,445.0,1295.0,492.0,0.878
254,29,player,823.0,452.0,842.0,498.0,0.874
254,4,player,554.0,694.0,577.0,745.0,0.867
254,3,player,1581.0,622.0,1603.0,676.0,0.866
254,1,player,678.0,701.0,712.0,757.0,0.865
254,2,player,1532.0,739.0,1561.0,799.0,0.862
254,8,player,1085.0,855.0,1111.0,916.0,0.861
254,34,player,964.0,452.0,977.0,495.0,0.86
254,7,player,815.0,568.0,837.0,620.0,0.857
254,28,player,844.0,682.0,860.0,733.0,0.853
254,14,player,730.0,697.0,758.0,752.0,0.852
254,43,player,817.0,622.0,847.0,658.0,0.848
254,6,player,606.0,556.0,629.0,606.0,0.831
254,5,player,542.0,620.0,566.0,677.0,0.827
254,31,player,1333.0,654.0,1361.0,703.0,0.825
254,32,player,919.0,733.0,938.0,785.0,0.822
254,33,player,686.0,657.0,711.0,708.0,0.773
254,25,player,282.0,475.0,307.0,528.0,0.761
255,16,player,1026.0,662.0,1042.0,716.0,0.907
255,24,player,1349.0,532.0,1373.0,578.0,0.887
255,43,player,812.0,623.0,846.0,659.0,0.883
255,7,player,815.0,568.0,840.0,619.0,0.877
255,4,player,552.0,694.0,576.0,744.0,0.877
255,31,player,1330.0,653.0,1355.0,704.0,0.875
255,30,player,1278.0,444.0,1296.0,492.0,0.874
255,2,player,1532.0,740.0,1560.0,800.0,0.872
255,14,player,729.0,697.0,754.0,753.0,0.871
255,29,player,823.0,451.0,844.0,498.0,0.868
255,34,player,964.0,452.0,977.0,496.0,0.858
255,3,player,1583.0,623.0,1605.0,676.0,0.853
255,8,player,1086.0,855.0,1110.0,916.0,0.847
255,28,player,845.0,682.0,861.0,734.0,0.844
255,5,player,542.0,620.0,566.0,677.0,0.833
255,32,player,916.0,732.0,938.0,784.0,0.822
255,6,player,607.0,556.0,629.0,606.0,0.82
255,1,player,681.0,701.0,714.0,757.0,0.81
255,33,player,687.0,656.0,712.0,709.0,0.753
255,25,player,282.0,475.0,307.0,527.0,0.742
256,14,player,727.0,697.0,751.0,752.0,0.932
256,16,player,1026.0,663.0,1042.0,716.0,0.907
256,43,player,805.0,625.0,845.0,663.0,0.905
256,24,player,1349.0,532.0,1372.0,578.0,0.895
256,2,player,1532.0,740.0,1561.0,802.0,0.883
256,31,player,1326.0,653.0,1348.0,706.0,0.882
256,30,player,1279.0,444.0,1298.0,492.0,0.881
256,4,player,549.0,695.0,575.0,744.0,0.869
256,34,player,961.0,452.0,976.0,495.0,0.867
256,7,player,815.0,567.0,840.0,618.0,0.865
256,29,player,823.0,450.0,843.0,497.0,0.863
256,28,player,845.0,682.0,862.0,734.0,0.855
256,8,player,1087.0,855.0,1108.0,917.0,0.846
256,3,player,1584.0,623.0,1608.0,676.0,0.839
256,32,player,919.0,729.0,939.0,784.0,0.826
256,5,player,543.0,620.0,566.0,677.0,0.824
256,6,player,607.0,555.0,629.0,607.0,0.813
256,1,player,683.0,697.0,714.0,757.0,0.806
256,25,player,281.0,476.0,306.0,528.0,0.745
256,33,player,691.0,655.0,711.0,707.0,0.738
256,44,player,152.0,473.0,179.0,534.0,0.604
257,14,player,725.0,699.0,747.0,752.0,0.94
257,16,player,1027.0,663.0,1043.0,716.0,0.901
257,4,player,546.0,695.0,572.0,746.0,0.899
257,24,player,1349.0,532.0,1371.0,577.0,0.892
257,43,player,799.0,626.0,843.0,662.0,0.887
257,30,player,1279.0,443.0,1298.0,491.0,0.887
257,2,player,1532.0,741.0,1561.0,803.0,0.883
257,29,player,823.0,451.0,843.0,495.0,0.882
257,34,player,960.0,452.0,977.0,496.0,0.868
257,28,player,845.0,683.0,863.0,735.0,0.863
257,31,player,1321.0,653.0,1346.0,705.0,0.86
257,7,player,813.0,567.0,839.0,617.0,0.851
257,8,player,1086.0,854.0,1107.0,917.0,0.839
257,32,player,919.0,728.0,940.0,784.0,0.837
257,3,player,1586.0,623.0,1610.0,678.0,0.834
257,5,player,542.0,620.0,566.0,677.0,0.825
257,6,player,607.0,555.0,629.0,606.0,0.808
257,1,player,683.0,698.0,714.0,757.0,0.802
257,33,player,690.0,654.0,712.0,710.0,0.79
257,25,player,282.0,476.0,306.0,528.0,0.679
258,16,player,1027.0,663.0,1043.0,717.0,0.899
258,34,player,955.0,452.0,977.0,496.0,0.884
258,30,player,1279.0,442.0,1298.0,490.0,0.882
258,24,player,1349.0,532.0,1371.0,578.0,0.88
258,29,player,823.0,451.0,842.0,495.0,0.88
258,2,player,1533.0,741.0,1560.0,803.0,0.877
258,28,player,845.0,683.0,864.0,735.0,0.872
258,43,player,794.0,625.0,839.0,665.0,0.871
258,4,player,543.0,696.0,567.0,747.0,0.87
258,7,player,813.0,568.0,840.0,617.0,0.85
258,3,player,1587.0,623.0,1612.0,678.0,0.849
258,31,player,1317.0,653.0,1345.0,705.0,0.849
258,32,player,917.0,728.0,940.0,783.0,0.836
258,14,player,719.0,700.0,742.0,756.0,0.829
258,8,player,1085.0,853.0,1103.0,918.0,0.823
258,5,player,542.0,620.0,566.0,677.0,0.818
258,6,player,607.0,555.0,628.0,606.0,0.783
258,1,player,689.0,702.0,719.0,757.0,0.768
258,33,player,691.0,654.0,712.0,710.0,0.767
258,25,player,281.0,476.0,306.0,528.0,0.766
259,16,player,1027.0,663.0,1043.0,717.0,0.902
259,2,player,1534.0,742.0,1560.0,804.0,0.894
259,34,player,953.0,453.0,977.0,496.0,0.884
259,43,player,794.0,627.0,829.0,665.0,0.88
259,7,player,815.0,568.0,841.0,616.0,0.876
259,30,player,1279.0,442.0,1299.0,489.0,0.876
259,29,player,822.0,451.0,842.0,495.0,0.876
259,28,player,845.0,684.0,864.0,735.0,0.874
259,24,player,1350.0,532.0,1370.0,577.0,0.873
259,4,player,540.0,698.0,561.0,749.0,0.868
259,31,player,1314.0,652.0,1343.0,705.0,0.857
259,3,player,1588.0,624.0,1612.0,678.0,0.846
259,8,player,1083.0,853.0,1102.0,917.0,0.834
259,32,player,917.0,726.0,939.0,780.0,0.832
259,5,player,541.0,620.0,566.0,677.0,0.821
259,14,player,713.0,701.0,738.0,757.0,0.814
259,6,player,606.0,554.0,627.0,606.0,0.795
259,25,player,281.0,475.0,305.0,529.0,0.776
259,33,player,690.0,653.0,712.0,713.0,0.75
259,44,player,151.0,472.0,174.0,534.0,0.748
260,4,player,537.0,700.0,558.0,752.0,0.905
260,16,player,1027.0,664.0,1043.0,717.0,0.9
260,31,player,1309.0,654.0,1339.0,704.0,0.884
260,2,player,1531.0,743.0,1560.0,804.0,0.884
260,7,player,816.0,567.0,842.0,616.0,0.881
260,34,player,953.0,453.0,976.0,496.0,0.879
260,30,player,1280.0,442.0,1299.0,489.0,0.874
260,29,player,821.0,451.0,842.0,496.0,0.871
260,28,player,845.0,685.0,864.0,735.0,0.867
260,24,player,1350.0,531.0,1369.0,577.0,0.866
260,43,player,788.0,628.0,823.0,665.0,0.86
260,3,player,1588.0,623.0,1613.0,678.0,0.856
260,32,player,915.0,726.0,940.0,774.0,0.845
260,8,player,1081.0,854.0,1102.0,916.0,0.84
260,5,player,539.0,620.0,564.0,678.0,0.817
260,6,player,605.0,554.0,626.0,604.0,0.809
260,14,player,709.0,704.0,740.0,759.0,0.774
260,33,player,688.0,652.0,712.0,712.0,0.737
260,25,player,279.0,475.0,305.0,529.0,0.725
260,44,player,151.0,473.0,173.0,534.0,0.694
261,31,player,1303.0,655.0,1335.0,704.0,0.918
261,16,player,1026.0,664.0,1042.0,717.0,0.904
261,4,player,536.0,702.0,555.0,751.0,0.9
